title,region,region_name,region_parent_name,price,is_boost,property_size,bedrooms,bathrooms,furnishing
"Furnished 3bdrm Block of Flats in New Road Extension, Port-Harcourt","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,150000000.0,enterprise,490.0,3.0,3.0,Furnished
"1bdrm Block of Flats in Shell Co Operative, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,85000000.0,enterprise,498.0,1.0,1.0,Semi-Furnished
"3bdrm Block of Flats in New Road Off Ada, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,60000000.0,enterprise,860.0,3.0,3.0,Semi-Furnished
"6bdrm Duplex in Peter Odili, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,270000000.0,enterprise,820.0,6.0,6.0,Semi-Furnished
"4bdrm Duplex in Rumuduru, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,75000000.0,enterprise,5000.0,4.0,4.0,Semi-Furnished
"Furnished 3bdrm Duplex in Sun City Garden, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,90000000.0,enterprise,430.0,3.0,4.0,Furnished
"Furnished 4bdrm Duplex in Rumughaolu, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,150000000.0,enterprise,465.0,4.0,4.0,Furnished
Furnished 4bdrm Bungalow in Eliozu Port Harcourt for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,120000000.0,enterprise,460.0,4.0,5.0,Furnished
"Furnished 4bdrm Duplex in Sars Road, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,150000000.0,enterprise,465.0,4.0,5.0,Furnished
"Furnished 6bdrm Duplex in Mercyland P/H, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,280000000.0,enterprise,465.0,6.0,6.0,Furnished
"5bdrm Mansion in Light House, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),450000000.0,enterprise,550.0,5.0,6.0,Semi-Furnished
Furnished 5bdrm Duplex in Guzape Abuja for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),700000000.0,enterprise,800.0,5.0,6.0,Furnished
5bdrm Duplex in Apo Resettlement for sale,"Apo District, Apo Resettlement",Apo Resettlement,Apo District,500000000.0,enterprise,1078.0,5.0,6.0,Semi-Furnished
5bdrm Duplex in Katampe Extension for sale,"Katampe, Katampe Extension",Katampe Extension,Katampe,1000000000.0,enterprise,500.0,5.0,6.0,Semi-Furnished
6bdrm Duplex in Nexttime Estate Off for sale,"Port-Harcourt, GRA Phase 3 / Port-Harcourt",GRA Phase 3 / Port-Harcourt,Port-Harcourt,550000000.0,enterprise,982.0,6.0,6.0,Semi-Furnished
5bdrm Duplex in Eneka Port Harcourt for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,100000000.0,enterprise,465.0,5.0,5.0,Semi-Furnished
"1bdrm Block of Flats in Pipeline Rd Ozuoba, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,75000000.0,enterprise,450.0,1.0,2.0,Semi-Furnished
"Furnished 4bdrm Duplex in Shell Co Operative , Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,300000000.0,enterprise,470.0,4.0,4.0,Furnished
"Furnished 4bdrm Duplex in Runuodara, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,150000000.0,enterprise,560.0,4.0,5.0,Furnished
"4bdrm Duplex in Corner Stone Ozuoba, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,130000000.0,enterprise,340.0,4.0,4.0,Semi-Furnished
"Furnished 3bdrm Bungalow in Umulu Eneka, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,75000000.0,enterprise,980.0,3.0,3.0,Furnished
"Furnished 5bdrm Duplex in Shell Co Operative, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,180000000.0,enterprise,650.0,5.0,5.0,Furnished
"4bdrm Duplex in Knowledge Court, Galadimawa for sale","Abuja (FCT), Galadimawa",Galadimawa,Abuja (FCT),400000000.0,enterprise,450.0,4.0,5.0,Unfurnished
"5bdrm Mansion in Lokogoma, Dakwo District for sale","Abuja (FCT), Dakwo District",Dakwo District,Abuja (FCT),500000000.0,enterprise,700.0,5.0,6.0,Unfurnished
"4bdrm Duplex in Close To Mshel, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),30000000.0,enterprise,350.0,4.0,5.0,Unfurnished
4bdrm Duplex in Jahi for sale,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),260000000.0,enterprise,350.0,4.0,5.0,Unfurnished
Furnished 5bdrm Mansion in Katampe Extension for sale,"Katampe, Katampe Extension",Katampe Extension,Katampe,2500000000.0,enterprise,2200.0,5.0,6.0,Furnished
Furnished 5bdrm Duplex in Guzape Abuja for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),500000000.0,enterprise,300.0,5.0,5.0,Furnished
4bdrm Duplex in Guzape Main Abuja for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),350000000.0,enterprise,1800.0,4.0,5.0,Semi-Furnished
9bdrm Mansion in Guzape Main Abuja for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),4500000000.0,enterprise,2200.0,9.0,10.0,Semi-Furnished
"Furnished 3bdrm Bungalow in Nddc Army Range Off, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,85000000.0,enterprise,520.0,3.0,3.0,Furnished
"4bdrm Duplex in Paradise Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,170000000.0,enterprise,469.0,4.0,4.0,Semi-Furnished
Furnished 4bdrm Bungalow in Agip Estate Port for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,120000000.0,enterprise,460.0,4.0,4.0,Furnished
"5bdrm Duplex in Eagle Ireland Estate, GRA Phase 1 / Port-Harcourt","Port-Harcourt, GRA Phase 1 / Port-Harcourt",GRA Phase 1 / Port-Harcourt,Port-Harcourt,290000000.0,enterprise,465.0,5.0,5.0,Semi-Furnished
"3bdrm Bungalow in Egbelu Ogbogoro Rd, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,120000000.0,enterprise,470.0,3.0,3.0,Semi-Furnished
3bdrm Bungalow in Iwofe Rd Port for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,38000000.0,enterprise,470.0,3.0,3.0,Semi-Furnished
"5bdrm Duplex in Rumuodara, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,250000000.0,enterprise,680.0,5.0,5.0,Semi-Furnished
"4bdrm Duplex in Woji P/H, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,200000000.0,enterprise,350.0,4.0,4.0,Semi-Furnished
"4bdrm Duplex in Joy Estate, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),165000000.0,enterprise,400.0,4.0,5.0,Unfurnished
"5bdrm Duplex in Efab Metropolis, Gwarinpa for sale","Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),500000000.0,enterprise,850.0,5.0,5.0,Semi-Furnished
5bdrm Duplex in Katampe Extension for sale,"Katampe, Katampe Extension",Katampe Extension,Katampe,1000000000.0,enterprise,800.0,5.0,6.0,Semi-Furnished
5bdrm Duplex in Guzape Abuja for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),750000000.0,enterprise,700.0,5.0,5.0,Semi-Furnished
"Furnished 2bdrm Apartment in Golf Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,85000000.0,enterprise,1989.0,2.0,2.0,Furnished
"Furnished 4bdrm Duplex in Pearl Garden Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,350000000.0,enterprise,469.0,4.0,4.0,Furnished
"Furnished 4bdrm Duplex in Royal Estate Elimgbu, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,185000000.0,enterprise,530.0,4.0,4.0,Furnished
"5bdrm Duplex in Majesty Estate Off, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,160000000.0,enterprise,500.0,5.0,5.0,Semi-Furnished
"4bdrm Block of Flats in Shedrack Estate Off, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,75000000.0,enterprise,480.0,4.0,4.0,Semi-Furnished
"3bdrm Block of Flats in Eliozu, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,150000000.0,enterprise,490.0,3.0,3.0,Semi-Furnished
"2bdrm Apartment in Peter Odili, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,75000000.0,enterprise,225.0,2.0,2.0,Semi-Furnished
"Furnished 5bdrm Duplex in Reef Court, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,350000000.0,enterprise,569.0,5.0,5.0,Furnished
"4bdrm Duplex in River Park Estate, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),170000000.0,enterprise,450.0,4.0,5.0,Unfurnished
3bdrm Apartment in Wuye Abuja for sale,"Abuja (FCT), Wuye",Wuye,Abuja (FCT),150000000.0,enterprise,2500.0,3.0,3.0,Unfurnished
7bdrm Duplex in Efab Metropolis for sale,"Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),500000000.0,enterprise,850.0,7.0,8.0,Semi-Furnished
"Furnished 5bdrm Duplex in Efab Metropolis, Gwarinpa for sale","Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),380000000.0,enterprise,750.0,5.0,5.0,Furnished
"Furnished 3bdrm Duplex in Shell Co Operative, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,250000000.0,enterprise,420.0,3.0,3.0,Furnished
"4bdrm Duplex in Shell Co Operative, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,250000000.0,enterprise,430.0,4.0,4.0,Semi-Furnished
"4bdrm Duplex in Eliozu Ph, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,140000000.0,enterprise,980.0,4.0,4.0,Semi-Furnished
"2bdrm Block of Flats in Odani Elelewon Ph, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,75000000.0,enterprise,460.0,2.0,2.0,Semi-Furnished
"1bdrm Block of Flats in Iwofe Rd Ph, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,65000000.0,enterprise,890.0,1.0,1.0,Unfurnished
"Furnished 5bdrm Bungalow in Rumuewhara Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,120000000.0,enterprise,680.0,5.0,5.0,Furnished
"2bdrm Block of Flats in Ada George, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,100000000.0,enterprise,465.0,2.0,2.0,Semi-Furnished
4bdrm Bungalow in Akwaka Estate Off for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,65000000.0,enterprise,500.0,4.0,5.0,Semi-Furnished
"5bdrm Duplex in Trafford Villa, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),165000000.0,enterprise,450.0,5.0,6.0,Unfurnished
7bdrm Duplex in Maitama Main for sale,"Abuja (FCT), Maitama",Maitama,Abuja (FCT),3000000000.0,enterprise,1500.0,7.0,5.0,Semi-Furnished
"6bdrm Duplex in Efab Metropolis, Gwarinpa for sale","Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),500000000.0,enterprise,850.0,6.0,5.0,Semi-Furnished
5bdrm Duplex in Asokoro Abuja for sale,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),1500000000.0,enterprise,2000.0,5.0,5.0,Semi-Furnished
"Furnished 5bdrm Duplex in Efab Metropolis, Gwarinpa for sale","Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),400000000.0,enterprise,750.0,5.0,5.0,Furnished
"7bdrm Duplex in Harmony Estate Off, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,700000000.0,enterprise,530.0,7.0,7.0,Semi-Furnished
"4bdrm Bungalow in Rukpokwu, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,75000000.0,enterprise,290.0,4.0,4.0,Semi-Furnished
"3bdrm Bungalow in Omachi Estate Off, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,90000000.0,enterprise,342.0,3.0,3.0,Semi-Furnished
"3bdrm Duplex in Somitel Estate Off, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,170000000.0,enterprise,320.0,3.0,3.0,Semi-Furnished
"Furnished 2bdrm Block of Flats in Queen Park Estate, Port-Harcourt","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,75000000.0,enterprise,980.0,2.0,2.0,Furnished
"Furnished 3bdrm Block of Flats in Akar Rd Off Iwofe, Port-Harcourt","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,65000000.0,enterprise,780.0,3.0,3.0,Furnished
"Furnished 3bdrm Bungalow in Igwuruta, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,100000000.0,enterprise,468.0,3.0,3.0,Furnished
4bdrm Duplex in Port-Harcourt for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,160000000.0,enterprise,460.0,4.0,5.0,Semi-Furnished
2bdrm Block of Flats in Woji Port Harcourt for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,120000000.0,enterprise,680.0,2.0,2.0,Semi-Furnished
"Furnished 4bdrm Duplex in Gra Ph, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,300000000.0,enterprise,450.0,4.0,4.0,Furnished
"2bdrm Block of Flats in Model Hotel Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,160000000.0,enterprise,689.0,2.0,2.0,Semi-Furnished
"5bdrm Duplex in Leisure Court, Lugbe for sale","Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),80000000.0,enterprise,500.0,5.0,6.0,Unfurnished
3bdrm Apartment in Jahi Gilmor for sale,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),155000000.0,enterprise,200.0,3.0,4.0,Unfurnished
"3bdrm Duplex in River Park Estate, for sale","Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),240000000.0,enterprise,400.0,3.0,4.0,Unfurnished
"3bdrm Bungalow in Fha, Lugbe for sale","Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),100000000.0,enterprise,700.0,3.0,4.0,Unfurnished
4bdrm Duplex in Apo Resettlement for sale,"Apo District, Apo Resettlement",Apo Resettlement,Apo District,450000000.0,enterprise,700.0,4.0,5.0,Semi-Furnished
Furnished 6bdrm Duplex in Katampe Extension for sale,"Katampe, Katampe Extension",Katampe Extension,Katampe,3000000000.0,enterprise,,6.0,5.0,Furnished
5bdrm Duplex in Jahi. Y Gilmore for sale,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),400000000.0,enterprise,1500.0,5.0,6.0,Semi-Furnished
5bdrm Duplex in App Resettlement for sale,"Apo District, Apo Resettlement",Apo Resettlement,Apo District,450000000.0,enterprise,570.0,5.0,6.0,Semi-Furnished
"3bdrm Duplex in Ikota Gra Extension, Lekki for sale","Lagos State, Lekki",Lekki,Lagos State,140000000.0,enterprise,200.0,3.0,3.0,Semi-Furnished
2bdrm Apartment in Lekki Scheme2 for sale,"Lagos State, Ajah",Ajah,Lagos State,82000000.0,enterprise,100.0,2.0,2.0,Semi-Furnished
"Furnished 4bdrm Duplex in Golf Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,180000000.0,enterprise,986.0,4.0,4.0,Furnished
"Furnished 5bdrm Duplex in Majesty Estate Off, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,470000000.0,enterprise,500.0,5.0,5.0,Furnished
"5bdrm Duplex in Ekeno Gas Estate Off, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,60000000.0,enterprise,460.0,5.0,5.0,Semi-Furnished
"Furnished 4bdrm Duplex in Reef Court, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,275000000.0,enterprise,350.0,4.0,4.0,Furnished
"4bdrm Duplex in Mercyland Extension, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,85000000.0,enterprise,490.0,4.0,4.0,Semi-Furnished
"Furnished 2bdrm Block of Flats in Rukpokwu, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,160000000.0,enterprise,698.0,2.0,2.0,Furnished
"5bdrm Duplex in Rumuosi Off East, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,95000000.0,enterprise,560.0,5.0,5.0,Semi-Furnished
5bdrm Duplex in Kado for sale,"Abuja (FCT), Kado",Kado,Abuja (FCT),850000000.0,enterprise,450.0,5.0,6.0,Unfurnished
"5bdrm Duplex in Credence Estate, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),195000000.0,enterprise,450.0,5.0,6.0,Unfurnished
6bdrm Duplex in Katampe Extension for sale,"Katampe, Katampe Extension",Katampe Extension,Katampe,750000000.0,enterprise,600.0,6.0,5.0,Semi-Furnished
5bdrm Duplex in Guzape Abuja for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),850000000.0,enterprise,600.0,5.0,6.0,Semi-Furnished
6bdrm Duplex in Asokoro Main for sale,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),1700000000.0,enterprise,500.0,6.0,5.0,Semi-Furnished
7bdrm Duplex in Asokoro Extension for sale,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),500000000.0,enterprise,700.0,7.0,5.0,Unfurnished
Furnished 4bdrm Duplex in Guzape District for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),350000000.0,enterprise,2000.0,4.0,5.0,Furnished
Furnished 9bdrm Mansion in Asokoro for sale,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),2500000000.0,enterprise,2500.0,9.0,5.0,Furnished
"Furnished 5bdrm Duplex in Efab Metropolis, Gwarinpa for sale","Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),400000000.0,enterprise,,5.0,5.0,Furnished
Furnished 3bdrm Apartment in Idimu for sale,"Egbe/Idimu, Idimu",Idimu,Egbe/Idimu,80000000.0,False,105.0,3.0,3.0,Furnished
"Furnished 3bdrm Bungalow in Omachi Estate Off, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,95000000.0,enterprise,320.0,3.0,3.0,Furnished
"Furnished 5bdrm Room & Parlour in Harmony Estate Off, Port-Harcourt","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,950000000.0,enterprise,596.0,5.0,5.0,Furnished
"Furnished 2bdrm Block of Flats in Amaechi School Rd, Port-Harcourt","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,90000000.0,enterprise,460.0,2.0,3.0,Furnished
"Furnished 5bdrm Duplex in Eneka Rd Off, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,180000000.0,enterprise,460.0,5.0,5.0,Furnished
"3bdrm Bungalow in Radio Estate Off Nta, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,65000000.0,enterprise,468.0,3.0,3.0,Semi-Furnished
"5bdrm Duplex in Sars Rd, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,100000000.0,enterprise,460.0,5.0,5.0,Unfurnished
"3bdrm Bungalow in Rukpokwu, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,95000000.0,enterprise,465.0,3.0,3.0,Semi-Furnished
"Furnished 1bdrm Block of Flats in Ovu Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,95000000.0,enterprise,950.0,1.0,2.0,Furnished
"3bdrm Block of Flats in Eliaparawon Off Ada, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,120000000.0,enterprise,980.0,3.0,3.0,Semi-Furnished
"3bdrm Apartment in Golf Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,100000000.0,enterprise,890.0,3.0,4.0,Semi-Furnished
5bdrm Duplex in Katampe Extension for sale,"Katampe, Katampe Extension",Katampe Extension,Katampe,1000000000.0,enterprise,,5.0,5.0,Semi-Furnished
6bdrm Duplex in Guzape Close To Coza for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),2000000000.0,enterprise,1700.0,6.0,5.0,Semi-Furnished
"3bdrm Bungalow in Rumuhalu, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,85000000.0,enterprise,465.0,3.0,3.0,Semi-Furnished
"Furnished 5bdrm Duplex in Corner Stone Off Nta, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,350000000.0,enterprise,789.0,5.0,6.0,Furnished
Furnished 6bdrm Duplex in Eliozu Port Harcourt for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,400000000.0,enterprise,1395.0,6.0,6.0,Furnished
"Furnished 5bdrm Duplex in Gra Phase 7, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,320000000.0,enterprise,465.0,5.0,5.0,Furnished
"4bdrm Duplex in Greenland Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,70000000.0,enterprise,460.0,4.0,5.0,Semi-Furnished
"Furnished 2bdrm Block of Flats in Golf Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,75000000.0,enterprise,890.0,2.0,3.0,Furnished
"Furnished 4bdrm Duplex in Back Of Everyday, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,170000000.0,enterprise,450.0,4.0,5.0,Furnished
"Furnished 5bdrm Duplex in School Rd Elelewo, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,95000000.0,enterprise,890.0,5.0,5.0,Furnished
"4bdrm Duplex in Rumuibekwe Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,150000000.0,enterprise,470.0,4.0,5.0,Semi-Furnished
"Furnished 5bdrm Duplex in Sars Road, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,90000000.0,enterprise,780.0,5.0,5.0,Furnished
"2bdrm Block of Flats in Spring Valley Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,280000000.0,enterprise,1872.0,2.0,2.0,Unfurnished
4bdrm Duplex in Gra Port Harcourt for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,600000000.0,enterprise,790.0,4.0,4.0,Semi-Furnished
"6bdrm Mansion in In A Mini Estate, for sale","Katampe, Katampe Extension",Katampe Extension,Katampe,1000000000.0,enterprise,550.0,6.0,7.0,Unfurnished
"4bdrm Duplex in Nuga Luxury, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),140000000.0,enterprise,400.0,4.0,5.0,Unfurnished
